source_mat_id,chlorophyll,chlorophyll_method,sea_surf_temp,sea_surf_temp_method,sea_subsurf_temp,sea_subsurf_temp_method,sea_surf_salinity,sea_surf_salinity_method,sea_subsurf_salinity,sea_subsurf_salinity_method,alkalinity,alkalinity_method,ammonium,ammonium_method,bac_prod,bac_prod_method,biomass,biomass_method,chem_administration,conduc,conduc_method,density,density_method,diss_carb_dioxide,diss_carb_dioxide_method,diss_inorg_carb,diss_inorg_carb_method,diss_org_carb,diss_org_carb_method,diss_org_nitro,diss_org_nitro_method,down_par,down_par_method,diss_oxygen,diss_oxygen_method,n_alkanes,n_alkanes_method,nitrate,nitrate_method,nitrite,nitrite_method,organism_count,organism_count_method,ph,ph_method,part_org_carb,part_org_carb_method,part_org_nitro,part_org_nitro_method,petroleum_hydrocarb,petroleum_hydrocarb_method,phaeopigments,phaeopigments_method,phosphate,phosphate_method,pigments,pigments_method,pressure,pressure_method,primary_prod,primary_prod_method,silicate,silicate_method,sulfate,sulfate_method,sulfide,sulfide_method,turbidity,turbidity_method,water_current,water_current_method
EMOBON_HCMR-1_Wa_21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_25,0.492,TD-700 Laboratory Fluorometer,21.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,21.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_26,0.492,TD-700 Laboratory Fluorometer,21.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,21.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_27,0.492,TD-700 Laboratory Fluorometer,21.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,21.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_28,0.492,TD-700 Laboratory Fluorometer,21.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,21.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_29,0.492,TD-700 Laboratory Fluorometer,21.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,21.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_30,0.492,TD-700 Laboratory Fluorometer,21.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,21.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_31,0.492,TD-700 Laboratory Fluorometer,21.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,21.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_32,0.492,TD-700 Laboratory Fluorometer,21.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,21.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_37,0.21,TD-700 Laboratory Fluorometer,15.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,15.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_38,0.21,TD-700 Laboratory Fluorometer,15.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,15.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_39,0.21,TD-700 Laboratory Fluorometer,15.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,15.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_40,0.21,TD-700 Laboratory Fluorometer,15.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,15.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_41,0.21,TD-700 Laboratory Fluorometer,15.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,15.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_42,0.21,TD-700 Laboratory Fluorometer,15.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,15.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_43,0.21,TD-700 Laboratory Fluorometer,15.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,15.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_44,0.21,TD-700 Laboratory Fluorometer,15.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,15.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_49,0.473,TD-700 Laboratory Fluorometer,18.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,18.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_50,0.473,TD-700 Laboratory Fluorometer,18.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,18.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_51,0.473,TD-700 Laboratory Fluorometer,18.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,18.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_52,0.473,TD-700 Laboratory Fluorometer,18.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,18.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_53,0.473,TD-700 Laboratory Fluorometer,18.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,18.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_54,0.473,TD-700 Laboratory Fluorometer,18.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,18.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_55,0.473,TD-700 Laboratory Fluorometer,18.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,18.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_56,0.473,TD-700 Laboratory Fluorometer,18.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,18.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_61,0.211,TD-700 Laboratory Fluorometer,25.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,25.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_62,0.211,TD-700 Laboratory Fluorometer,25.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,25.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
